timestamp,elapsed_s,frame_no,class_name,confidence,should_spray,primary_zone,spray_duration_ms,bbox_x,bbox_y,bbox_w,bbox_h,inference_ms
2026-02-24T16:57:48.251,3.08,283,late_blight,0.7492,True,,0,0,0,0,0,11.4
2026-02-24T16:57:48.262,3.09,284,late_blight,0.7076,True,,0,0,0,0,0,9.8
2026-02-24T16:57:48.273,3.1,285,late_blight,0.8517,True,,0,0,0,0,0,10.7
2026-02-24T16:57:48.285,3.11,286,early_blight,0.7363,True,,0,0,0,0,0,10.2
2026-02-24T16:57:48.295,3.12,287,late_blight,0.6335,False,,0,0,0,0,0,10.1
2026-02-24T16:57:48.307,3.13,288,early_blight,0.7662,True,,0,0,0,0,0,10.2
2026-02-24T16:57:48.318,3.14,289,healthy,0.7741,False,,0,0,0,0,0,10.3
2026-02-24T16:57:48.329,3.15,290,early_blight,0.981,True,,0,0,0,0,0,10.0
2026-02-24T16:57:48.340,3.17,291,early_blight,0.3919,False,,0,0,0,0,0,10.3
2026-02-24T16:57:48.351,3.18,292,early_blight,0.9954,True,,0,0,0,0,0,10.4
2026-02-24T16:57:48.362,3.19,293,early_blight,0.8257,True,,0,0,0,0,0,10.1
2026-02-24T16:57:48.373,3.2,294,early_blight,0.9999,True,,0,0,0,0,0,10.1
2026-02-24T16:57:48.386,3.21,295,early_blight,0.6878,False,,0,0,0,0,0,11.8
2026-02-24T16:57:48.396,3.22,296,early_blight,0.9973,True,,0,0,0,0,0,9.9
2026-02-24T16:57:48.407,3.23,297,early_blight,0.9679,True,,0,0,0,0,0,10.3
2026-02-24T16:57:48.418,3.24,298,early_blight,0.9529,True,,0,0,0,0,0,10.3
2026-02-24T16:57:48.429,3.25,299,early_blight,0.5473,False,,0,0,0,0,0,10.2
2026-02-24T16:57:48.440,3.27,300,early_blight,0.9749,True,,0,0,0,0,0,10.3
2026-02-24T16:57:48.452,3.28,301,early_blight,0.751,True,,0,0,0,0,0,10.6
2026-02-24T16:57:48.463,3.29,302,early_blight,0.9354,True,,0,0,0,0,0,10.4
2026-02-24T16:57:48.474,3.3,303,early_blight,0.9981,True,,0,0,0,0,0,10.2
2026-02-24T16:57:48.485,3.31,304,early_blight,0.7912,True,,0,0,0,0,0,10.0
2026-02-24T16:57:48.496,3.32,305,early_blight,0.9167,True,,0,0,0,0,0,10.1
2026-02-24T16:57:48.506,3.33,306,early_blight,0.8771,True,,0,0,0,0,0,10.0
2026-02-24T16:57:48.517,3.34,307,early_blight,0.9952,True,,0,0,0,0,0,10.2
2026-02-24T16:57:48.528,3.35,308,early_blight,0.8589,True,,0,0,0,0,0,10.1
2026-02-24T16:57:48.539,3.36,309,early_blight,0.6416,False,,0,0,0,0,0,10.0
2026-02-24T16:57:48.551,3.38,310,early_blight,0.9736,True,,0,0,0,0,0,11.0
2026-02-24T16:57:48.561,3.39,311,early_blight,0.97,True,,0,0,0,0,0,9.9
2026-02-24T16:57:48.572,3.4,312,early_blight,0.691,False,,0,0,0,0,0,10.3
2026-02-24T16:57:48.583,3.41,313,late_blight,0.6301,False,,0,0,0,0,0,10.1
2026-02-24T16:57:48.594,3.42,314,early_blight,0.9954,True,,0,0,0,0,0,9.9
2026-02-24T16:57:48.617,3.44,315,healthy,0.5007,False,,0,0,0,0,0,21.8
2026-02-24T16:57:48.662,3.49,316,early_blight,0.995,True,,0,0,0,0,0,43.4
2026-02-24T16:57:48.688,3.51,317,early_blight,0.6865,False,,0,0,0,0,0,23.9
2026-02-24T16:57:48.708,3.53,318,late_blight,0.8082,True,,0,0,0,0,0,18.5
2026-02-24T16:57:48.737,3.56,319,early_blight,0.9988,True,,0,0,0,0,0,27.9
2026-02-24T16:57:48.858,3.68,320,early_blight,0.9888,True,,0,0,0,0,0,119.1
2026-02-24T16:57:48.894,3.72,321,early_blight,0.9792,True,,0,0,0,0,0,29.7
2026-02-24T16:57:48.911,3.74,322,early_blight,0.903,True,,0,0,0,0,0,15.7
2026-02-24T16:57:48.929,3.75,323,late_blight,0.8423,True,,0,0,0,0,0,17.2
2026-02-24T16:57:48.939,3.76,324,early_blight,0.7249,True,,0,0,0,0,0,10.0
2026-02-24T16:57:48.950,3.78,325,early_blight,0.9854,True,,0,0,0,0,0,9.7
2026-02-24T16:57:48.961,3.79,326,early_blight,0.9994,True,,0,0,0,0,0,10.0
2026-02-24T16:57:48.972,3.8,327,early_blight,0.9825,True,,0,0,0,0,0,10.3
2026-02-24T16:57:48.982,3.81,328,early_blight,0.8341,True,,0,0,0,0,0,9.7
2026-02-24T16:57:48.993,3.82,329,late_blight,0.5977,False,,0,0,0,0,0,9.7
2026-02-24T16:57:49.003,3.83,330,early_blight,0.9897,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.013,3.84,331,early_blight,0.8106,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.024,3.85,332,early_blight,0.9868,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.034,3.86,333,early_blight,0.9774,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.045,3.87,334,early_blight,0.647,False,,0,0,0,0,0,9.7
2026-02-24T16:57:49.055,3.88,335,early_blight,0.9159,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.065,3.89,336,early_blight,0.96,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.078,3.9,337,early_blight,0.9897,True,,0,0,0,0,0,11.6
2026-02-24T16:57:49.089,3.91,338,early_blight,0.8505,True,,0,0,0,0,0,9.8
2026-02-24T16:57:49.099,3.92,339,early_blight,0.6999,False,,0,0,0,0,0,9.8
2026-02-24T16:57:49.110,3.93,340,early_blight,0.6683,False,,0,0,0,0,0,9.7
2026-02-24T16:57:49.120,3.95,341,early_blight,0.8798,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.131,3.96,342,early_blight,0.6434,False,,0,0,0,0,0,9.9
2026-02-24T16:57:49.142,3.97,343,early_blight,0.875,True,,0,0,0,0,0,10.1
2026-02-24T16:57:49.152,3.98,344,early_blight,0.9972,True,,0,0,0,0,0,9.7
2026-02-24T16:57:49.163,3.99,345,early_blight,0.9575,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.173,4.0,346,early_blight,0.6287,False,,0,0,0,0,0,9.6
2026-02-24T16:57:49.184,4.01,347,early_blight,0.9513,True,,0,0,0,0,0,10.0
2026-02-24T16:57:49.196,4.02,348,early_blight,0.8979,True,,0,0,0,0,0,11.5
2026-02-24T16:57:49.207,4.03,349,early_blight,0.9988,True,,0,0,0,0,0,9.8
2026-02-24T16:57:49.217,4.04,350,early_blight,0.9846,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.227,4.05,351,late_blight,0.8795,True,,0,0,0,0,0,9.8
2026-02-24T16:57:49.238,4.06,352,early_blight,0.9153,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.248,4.07,353,early_blight,0.9911,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.258,4.08,354,early_blight,0.9994,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.268,4.09,355,early_blight,0.6384,False,,0,0,0,0,0,9.4
2026-02-24T16:57:49.279,4.1,356,early_blight,0.9985,True,,0,0,0,0,0,9.7
2026-02-24T16:57:49.289,4.11,357,early_blight,0.6568,False,,0,0,0,0,0,9.4
2026-02-24T16:57:49.299,4.12,358,early_blight,0.9657,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.310,4.13,359,early_blight,0.6692,False,,0,0,0,0,0,9.7
2026-02-24T16:57:49.320,4.15,360,early_blight,0.6301,False,,0,0,0,0,0,9.5
2026-02-24T16:57:49.330,4.16,361,early_blight,0.7421,True,,0,0,0,0,0,9.7
2026-02-24T16:57:49.340,4.17,362,early_blight,0.9899,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.351,4.18,363,late_blight,0.5315,False,,0,0,0,0,0,9.4
2026-02-24T16:57:49.361,4.19,364,early_blight,0.9996,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.372,4.2,365,early_blight,0.8654,True,,0,0,0,0,0,10.5
2026-02-24T16:57:49.385,4.21,366,early_blight,0.769,True,,0,0,0,0,0,12.5
2026-02-24T16:57:49.396,4.22,367,early_blight,0.8022,True,,0,0,0,0,0,9.7
2026-02-24T16:57:49.407,4.23,368,early_blight,0.8987,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.417,4.24,369,early_blight,0.9903,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.427,4.25,370,early_blight,0.9017,True,,0,0,0,0,0,9.7
2026-02-24T16:57:49.438,4.26,371,early_blight,0.9591,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.448,4.27,372,early_blight,0.6491,False,,0,0,0,0,0,9.5
2026-02-24T16:57:49.458,4.28,373,early_blight,0.9998,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.468,4.29,374,early_blight,0.9173,True,,0,0,0,0,0,9.3
2026-02-24T16:57:49.479,4.3,375,early_blight,0.9977,True,,0,0,0,0,0,9.9
2026-02-24T16:57:49.489,4.31,376,early_blight,0.7073,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.499,4.32,377,early_blight,0.6532,False,,0,0,0,0,0,9.4
2026-02-24T16:57:49.510,4.33,378,early_blight,0.9727,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.520,4.35,379,early_blight,0.9695,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.530,4.36,380,healthy,0.57,False,,0,0,0,0,0,9.7
2026-02-24T16:57:49.541,4.37,381,early_blight,0.8959,True,,0,0,0,0,0,9.7
2026-02-24T16:57:49.551,4.38,382,early_blight,0.9605,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.561,4.39,383,early_blight,0.9994,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.572,4.4,384,early_blight,0.9774,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.582,4.41,385,early_blight,0.9297,True,,0,0,0,0,0,9.8
2026-02-24T16:57:49.593,4.42,386,early_blight,0.8134,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.603,4.43,387,early_blight,0.9995,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.614,4.44,388,late_blight,0.9748,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.624,4.45,389,early_blight,0.7752,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.634,4.46,390,early_blight,0.9981,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.645,4.47,391,early_blight,0.5002,False,,0,0,0,0,0,9.7
2026-02-24T16:57:49.655,4.48,392,early_blight,0.8588,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.665,4.49,393,early_blight,0.971,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.676,4.5,394,early_blight,0.9321,True,,0,0,0,0,0,9.7
2026-02-24T16:57:49.686,4.51,395,early_blight,0.6004,False,,0,0,0,0,0,9.4
2026-02-24T16:57:49.696,4.52,396,early_blight,0.9606,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.706,4.53,397,early_blight,0.8802,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.716,4.54,398,early_blight,0.9999,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.727,4.55,399,early_blight,0.9714,True,,0,0,0,0,0,9.8
2026-02-24T16:57:49.737,4.56,400,early_blight,0.9205,True,,0,0,0,0,0,9.3
2026-02-24T16:57:49.748,4.57,401,early_blight,0.9929,True,,0,0,0,0,0,9.7
2026-02-24T16:57:49.758,4.58,402,early_blight,0.9722,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.768,4.59,403,early_blight,0.8316,True,,0,0,0,0,0,9.3
2026-02-24T16:57:49.778,4.6,404,early_blight,0.9619,True,,0,0,0,0,0,9.7
2026-02-24T16:57:49.788,4.61,405,early_blight,0.5196,False,,0,0,0,0,0,9.5
2026-02-24T16:57:49.799,4.62,406,early_blight,0.998,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.809,4.63,407,early_blight,0.9937,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.819,4.64,408,early_blight,0.9655,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.830,4.66,409,early_blight,0.9797,True,,0,0,0,0,0,9.9
2026-02-24T16:57:49.840,4.67,410,early_blight,0.9083,True,,0,0,0,0,0,9.5
2026-02-24T16:57:49.850,4.68,411,early_blight,0.9652,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.861,4.69,412,early_blight,0.9829,True,,0,0,0,0,0,9.7
2026-02-24T16:57:49.871,4.7,413,early_blight,0.9994,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.881,4.71,414,early_blight,0.6123,False,,0,0,0,0,0,9.8
2026-02-24T16:57:49.892,4.72,415,early_blight,0.9635,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.902,4.73,416,early_blight,0.624,False,,0,0,0,0,0,9.4
2026-02-24T16:57:49.912,4.74,417,early_blight,0.9728,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.922,4.75,418,early_blight,0.9935,True,,0,0,0,0,0,9.3
2026-02-24T16:57:49.933,4.76,419,early_blight,0.9844,True,,0,0,0,0,0,9.9
2026-02-24T16:57:49.943,4.77,420,early_blight,0.9955,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.953,4.78,421,early_blight,0.7292,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.964,4.79,422,early_blight,0.7105,True,,0,0,0,0,0,9.6
2026-02-24T16:57:49.974,4.8,423,early_blight,0.6224,False,,0,0,0,0,0,9.5
2026-02-24T16:57:49.984,4.81,424,early_blight,0.723,True,,0,0,0,0,0,9.4
2026-02-24T16:57:49.995,4.82,425,early_blight,0.9925,True,,0,0,0,0,0,9.7
2026-02-24T16:57:50.005,4.83,426,early_blight,0.7475,True,,0,0,0,0,0,9.3
2026-02-24T16:57:50.015,4.84,427,healthy,0.9444,False,,0,0,0,0,0,9.5
2026-02-24T16:57:50.025,4.85,428,late_blight,0.7827,True,,0,0,0,0,0,9.7
2026-02-24T16:57:50.036,4.86,429,late_blight,0.5601,False,,0,0,0,0,0,9.4
2026-02-24T16:57:50.046,4.87,430,early_blight,0.692,False,,0,0,0,0,0,9.6
2026-02-24T16:57:50.056,4.88,431,healthy,0.5146,False,,0,0,0,0,0,9.4
2026-02-24T16:57:50.067,4.89,432,early_blight,0.9917,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.077,4.9,433,early_blight,0.9754,True,,0,0,0,0,0,9.6
2026-02-24T16:57:50.087,4.91,434,early_blight,0.9996,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.097,4.92,435,early_blight,0.9991,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.108,4.93,436,early_blight,0.9678,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.118,4.94,437,late_blight,0.6444,False,,0,0,0,0,0,9.4
2026-02-24T16:57:50.128,4.95,438,early_blight,0.9808,True,,0,0,0,0,0,9.8
2026-02-24T16:57:50.139,4.96,439,early_blight,0.9885,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.149,4.97,440,healthy,0.9411,False,,0,0,0,0,0,9.6
2026-02-24T16:57:50.159,4.98,441,early_blight,0.689,False,,0,0,0,0,0,9.6
2026-02-24T16:57:50.169,4.99,442,late_blight,0.9069,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.180,5.01,443,early_blight,0.8882,True,,0,0,0,0,0,9.7
2026-02-24T16:57:50.190,5.02,444,early_blight,0.9758,True,,0,0,0,0,0,9.3
2026-02-24T16:57:50.200,5.03,445,early_blight,0.974,True,,0,0,0,0,0,9.7
2026-02-24T16:57:50.211,5.04,446,early_blight,0.9358,True,,0,0,0,0,0,9.6
2026-02-24T16:57:50.221,5.05,447,early_blight,0.9987,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.231,5.06,448,early_blight,0.9947,True,,0,0,0,0,0,9.9
2026-02-24T16:57:50.242,5.07,449,early_blight,0.999,True,,0,0,0,0,0,9.6
2026-02-24T16:57:50.252,5.08,450,early_blight,0.785,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.262,5.09,451,early_blight,0.9944,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.273,5.1,452,healthy,0.9087,False,,0,0,0,0,0,9.4
2026-02-24T16:57:50.283,5.11,453,early_blight,0.8493,True,,0,0,0,0,0,9.7
2026-02-24T16:57:50.293,5.12,454,early_blight,0.9597,True,,0,0,0,0,0,9.6
2026-02-24T16:57:50.304,5.13,455,early_blight,0.9675,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.314,5.14,456,early_blight,0.9894,True,,0,0,0,0,0,9.6
2026-02-24T16:57:50.324,5.15,457,early_blight,0.9969,True,,0,0,0,0,0,9.8
2026-02-24T16:57:50.335,5.16,458,early_blight,0.5629,False,,0,0,0,0,0,9.4
2026-02-24T16:57:50.345,5.17,459,early_blight,0.5615,False,,0,0,0,0,0,9.6
2026-02-24T16:57:50.355,5.18,460,early_blight,0.9481,True,,0,0,0,0,0,9.3
2026-02-24T16:57:50.365,5.19,461,early_blight,0.9999,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.375,5.2,462,early_blight,1.0,True,,0,0,0,0,0,9.7
2026-02-24T16:57:50.386,5.21,463,early_blight,0.7842,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.396,5.22,464,early_blight,0.9977,True,,0,0,0,0,0,9.6
2026-02-24T16:57:50.406,5.23,465,early_blight,0.9944,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.416,5.24,466,early_blight,0.9535,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.427,5.25,467,early_blight,0.7989,True,,0,0,0,0,0,9.8
2026-02-24T16:57:50.437,5.26,468,early_blight,0.5373,False,,0,0,0,0,0,9.4
2026-02-24T16:57:50.447,5.27,469,early_blight,0.944,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.458,5.28,470,early_blight,0.8268,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.468,5.29,471,early_blight,0.9875,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.478,5.3,472,early_blight,0.9955,True,,0,0,0,0,0,9.7
2026-02-24T16:57:50.488,5.31,473,early_blight,0.9985,True,,0,0,0,0,0,9.3
2026-02-24T16:57:50.498,5.32,474,early_blight,0.9864,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.509,5.33,475,early_blight,0.9869,True,,0,0,0,0,0,9.6
2026-02-24T16:57:50.519,5.34,476,healthy,0.638,False,,0,0,0,0,0,9.5
2026-02-24T16:57:50.529,5.35,477,early_blight,0.9574,True,,0,0,0,0,0,9.6
2026-02-24T16:57:50.539,5.36,478,early_blight,0.6541,False,,0,0,0,0,0,9.3
2026-02-24T16:57:50.550,5.37,479,early_blight,0.9599,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.560,5.39,480,early_blight,0.6178,False,,0,0,0,0,0,9.5
2026-02-24T16:57:50.570,5.4,481,early_blight,0.7869,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.581,5.41,482,early_blight,0.9981,True,,0,0,0,0,0,9.7
2026-02-24T16:57:50.591,5.42,483,healthy,0.4629,False,,0,0,0,0,0,9.7
2026-02-24T16:57:50.602,5.43,484,late_blight,0.8592,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.612,5.44,485,early_blight,0.9883,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.622,5.45,486,early_blight,0.9927,True,,0,0,0,0,0,9.3
2026-02-24T16:57:50.632,5.46,487,early_blight,0.7982,True,,0,0,0,0,0,9.7
2026-02-24T16:57:50.643,5.47,488,early_blight,0.8543,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.653,5.48,489,early_blight,0.9973,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.663,5.49,490,early_blight,0.5993,False,,0,0,0,0,0,9.5
2026-02-24T16:57:50.673,5.5,491,late_blight,0.6304,False,,0,0,0,0,0,9.4
2026-02-24T16:57:50.683,5.51,492,early_blight,0.8545,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.694,5.52,493,early_blight,0.862,True,,0,0,0,0,0,10.4
2026-02-24T16:57:50.705,5.53,494,healthy,0.9418,False,,0,0,0,0,0,9.4
2026-02-24T16:57:50.715,5.54,495,early_blight,0.9226,True,,0,0,0,0,0,9.6
2026-02-24T16:57:50.726,5.55,496,early_blight,0.6441,False,,0,0,0,0,0,9.6
2026-02-24T16:57:50.736,5.56,497,early_blight,0.8422,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.746,5.57,498,late_blight,0.7031,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.756,5.58,499,early_blight,0.9924,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.766,5.59,500,early_blight,0.8539,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.777,5.6,501,early_blight,0.9648,True,,0,0,0,0,0,10.0
2026-02-24T16:57:50.787,5.61,502,early_blight,0.5216,False,,0,0,0,0,0,9.4
2026-02-24T16:57:50.797,5.62,503,early_blight,0.804,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.808,5.63,504,early_blight,0.948,True,,0,0,0,0,0,9.6
2026-02-24T16:57:50.818,5.64,505,early_blight,0.8819,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.828,5.65,506,early_blight,0.9993,True,,0,0,0,0,0,9.7
2026-02-24T16:57:50.838,5.66,507,early_blight,0.7266,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.848,5.67,508,late_blight,0.8103,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.858,5.68,509,early_blight,0.9882,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.868,5.69,510,early_blight,0.9998,True,,0,0,0,0,0,9.3
2026-02-24T16:57:50.879,5.7,511,early_blight,0.6635,False,,0,0,0,0,0,9.7
2026-02-24T16:57:50.889,5.71,512,early_blight,0.5892,False,,0,0,0,0,0,9.4
2026-02-24T16:57:50.900,5.72,513,late_blight,0.6818,False,,0,0,0,0,0,9.5
2026-02-24T16:57:50.910,5.74,514,late_blight,0.8188,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.920,5.75,515,early_blight,0.9274,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.930,5.76,516,early_blight,0.5449,False,,0,0,0,0,0,9.6
2026-02-24T16:57:50.941,5.77,517,late_blight,0.731,True,,0,0,0,0,0,9.5
2026-02-24T16:57:50.951,5.78,518,early_blight,0.823,True,,0,0,0,0,0,9.4
2026-02-24T16:57:50.961,5.79,519,early_blight,0.9269,True,,0,0,0,0,0,9.6
2026-02-24T16:57:50.971,5.8,520,early_blight,0.6665,False,,0,0,0,0,0,9.5
2026-02-24T16:57:50.982,5.81,521,early_blight,0.9963,True,,0,0,0,0,0,10.1
2026-02-24T16:57:50.992,5.82,522,early_blight,0.9969,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.002,5.83,523,early_blight,0.991,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.013,5.84,524,late_blight,0.5055,False,,0,0,0,0,0,9.5
2026-02-24T16:57:51.023,5.85,525,early_blight,0.9992,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.033,5.86,526,early_blight,0.9981,True,,0,0,0,0,0,9.7
2026-02-24T16:57:51.043,5.87,527,early_blight,0.8752,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.053,5.88,528,late_blight,0.6762,False,,0,0,0,0,0,9.3
2026-02-24T16:57:51.063,5.89,529,early_blight,0.9228,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.073,5.9,530,early_blight,0.7726,True,,0,0,0,0,0,9.5
2026-02-24T16:57:51.084,5.91,531,early_blight,0.9446,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.094,5.92,532,early_blight,0.9998,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.104,5.93,533,early_blight,0.885,True,,0,0,0,0,0,9.3
2026-02-24T16:57:51.115,5.94,534,early_blight,0.7641,True,,0,0,0,0,0,9.5
2026-02-24T16:57:51.125,5.95,535,early_blight,0.9216,True,,0,0,0,0,0,9.7
2026-02-24T16:57:51.135,5.96,536,early_blight,0.8375,True,,0,0,0,0,0,9.3
2026-02-24T16:57:51.145,5.97,537,late_blight,0.5066,False,,0,0,0,0,0,9.6
2026-02-24T16:57:51.156,5.98,538,early_blight,0.9313,True,,0,0,0,0,0,9.5
2026-02-24T16:57:51.166,5.99,539,early_blight,0.9891,True,,0,0,0,0,0,9.5
2026-02-24T16:57:51.176,6.0,540,early_blight,0.9988,True,,0,0,0,0,0,9.9
2026-02-24T16:57:51.186,6.01,541,early_blight,0.9996,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.197,6.02,542,early_blight,0.9584,True,,0,0,0,0,0,9.5
2026-02-24T16:57:51.207,6.03,543,early_blight,0.9642,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.217,6.04,544,early_blight,0.9943,True,,0,0,0,0,0,9.3
2026-02-24T16:57:51.227,6.05,545,early_blight,0.9851,True,,0,0,0,0,0,9.7
2026-02-24T16:57:51.237,6.06,546,early_blight,0.9982,True,,0,0,0,0,0,9.3
2026-02-24T16:57:51.248,6.07,547,late_blight,0.7301,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.258,6.08,548,early_blight,0.936,True,,0,0,0,0,0,9.5
2026-02-24T16:57:51.268,6.09,549,early_blight,0.5497,False,,0,0,0,0,0,9.4
2026-02-24T16:57:51.278,6.1,550,early_blight,0.9074,True,,0,0,0,0,0,9.7
2026-02-24T16:57:51.288,6.11,551,early_blight,0.5375,False,,0,0,0,0,0,9.3
2026-02-24T16:57:51.299,6.12,552,early_blight,0.5995,False,,0,0,0,0,0,9.5
2026-02-24T16:57:51.309,6.13,553,early_blight,0.9064,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.319,6.14,554,early_blight,0.995,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.329,6.15,555,early_blight,0.929,True,,0,0,0,0,0,9.7
2026-02-24T16:57:51.339,6.16,556,early_blight,0.9986,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.350,6.18,557,early_blight,0.9541,True,,0,0,0,0,0,9.5
2026-02-24T16:57:51.360,6.19,558,early_blight,0.9029,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.370,6.2,559,early_blight,0.9996,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.380,6.21,560,early_blight,0.9925,True,,0,0,0,0,0,9.7
2026-02-24T16:57:51.391,6.22,561,early_blight,0.7365,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.401,6.23,562,early_blight,0.8844,True,,0,0,0,0,0,9.3
2026-02-24T16:57:51.411,6.24,563,early_blight,0.7627,True,,0,0,0,0,0,9.7
2026-02-24T16:57:51.422,6.25,564,late_blight,0.5969,False,,0,0,0,0,0,9.4
2026-02-24T16:57:51.432,6.26,565,early_blight,0.964,True,,0,0,0,0,0,9.5
2026-02-24T16:57:51.442,6.27,566,early_blight,0.9526,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.452,6.28,567,early_blight,0.5372,False,,0,0,0,0,0,9.3
2026-02-24T16:57:51.463,6.29,568,late_blight,0.7068,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.473,6.3,569,late_blight,0.5901,False,,0,0,0,0,0,9.4
2026-02-24T16:57:51.483,6.31,570,early_blight,0.7593,True,,0,0,0,0,0,9.5
2026-02-24T16:57:51.493,6.32,571,late_blight,0.7809,True,,0,0,0,0,0,9.5
2026-02-24T16:57:51.504,6.33,572,late_blight,0.8032,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.514,6.34,573,early_blight,0.9919,True,,0,0,0,0,0,9.5
